theta_z_deg,phi_deg,next_theta_z_deg,ratio,stable
17.00000000,-9.00000000,37.17258385,2.18662258,0.00000000
18.00000000,-9.00000000,37.96809107,2.10933839,0.00000000
19.00000000,-9.00000000,38.74538963,2.03923103,0.00000000
20.00000000,-9.00000000,39.50498130,1.97524907,0.00000000
21.00000000,-9.00000000,40.24734949,1.91654045,0.00000000
22.00000000,-9.00000000,40.97295826,1.86240719,0.00000000
23.00000000,-9.00000000,41.68225144,1.81227180,0.00000000
24.00000000,-9.00000000,42.37565174,1.76565216,0.00000000
25.00000000,-9.00000000,43.05355998,1.72214240,0.00000000
26.00000000,-9.00000000,43.71635432,1.68139824,0.00000000
27.00000000,-9.00000000,44.36438946,1.64312554,0.00000000
28.00000000,-9.00000000,44.99799584,1.60707128,0.00000000
29.00000000,-9.00000000,45.61747883,1.57301651,0.00000000
30.00000000,-9.00000000,46.22311777,1.54077059,0.00000000
31.00000000,-9.00000000,46.81516497,1.51016661,0.00000000
32.00000000,-9.00000000,47.39384457,1.48105764,0.00000000
33.00000000,-9.00000000,47.95935124,1.45331367,0.00000000
34.00000000,-9.00000000,48.51184871,1.42681908,0.00000000
35.00000000,-9.00000000,49.05146808,1.40147052,0.00000000
36.00000000,-9.00000000,49.57830587,1.37717516,0.00000000
37.00000000,-9.00000000,50.09242172,1.35384924,0.00000000
38.00000000,-9.00000000,50.59383582,1.33141673,0.00000000
39.00000000,-9.00000000,51.08252586,1.30980836,0.00000000
40.00000000,-9.00000000,51.55842349,1.28896059,0.00000000
0.00000000,-8.00000000,18.32822331,inf,0.00000000
1.00000000,-8.00000000,19.57400937,19.57400937,0.00000000
2.00000000,-8.00000000,20.79317182,10.39658591,0.00000000
3.00000000,-8.00000000,21.98591982,7.32863994,0.00000000
4.00000000,-8.00000000,23.15252278,5.78813070,0.00000000
5.00000000,-8.00000000,24.29330269,4.85866054,0.00000000
6.00000000,-8.00000000,25.40862685,4.23477114,0.00000000
7.00000000,-8.00000000,26.49890101,3.78555729,0.00000000
8.00000000,-8.00000000,27.56456301,3.44557038,0.00000000
9.00000000,-8.00000000,28.60607684,3.17845298,0.00000000
10.00000000,-8.00000000,29.62392723,2.96239272,0.00000000
11.00000000,-8.00000000,30.61861470,2.78351043,0.00000000
12.00000000,-8.00000000,31.59065097,2.63255425,0.00000000
13.00000000,-8.00000000,32.54055490,2.50311961,0.00000000
14.00000000,-8.00000000,33.46884881,2.39063206,0.00000000
15.00000000,-8.00000000,34.37605510,2.29173701,0.00000000
16.00000000,-8.00000000,35.26269330,2.20391833,0.00000000
17.00000000,-8.00000000,36.12927740,2.12525161,0.00000000
18.00000000,-8.00000000,36.97631344,2.05423964,0.00000000
19.00000000,-8.00000000,37.80429740,1.98969986,0.00000000
20.00000000,-8.00000000,38.61371329,1.93068566,0.00000000
21.00000000,-8.00000000,39.40503139,1.87643007,0.00000000
22.00000000,-8.00000000,40.17870674,1.82630485,0.00000000
23.00000000,-8.00000000,40.93517767,1.77979033,0.00000000
24.00000000,-8.00000000,41.67486454,1.73645269,0.00000000
25.00000000,-8.00000000,42.39816844,1.69592674,0.00000000
26.00000000,-8.00000000,43.10547008,1.65790270,0.00000000
27.00000000,-8.00000000,43.79712858,1.62211587,0.00000000
28.00000000,-8.00000000,44.47348031,1.58833858,0.00000000
29.00000000,-8.00000000,45.13483777,1.55637372,0.00000000
30.00000000,-8.00000000,45.78148828,1.52604961,0.00000000
31.00000000,-8.00000000,46.41369272,1.49721589,0.00000000
32.00000000,-8.00000000,47.03168403,1.46974013,0.00000000
33.00000000,-8.00000000,47.63566566,1.44350502,0.00000000
34.00000000,-8.00000000,48.22580977,1.41840617,0.00000000
35.00000000,-8.00000000,48.80225521,1.39435015,0.00000000
36.00000000,-8.00000000,49.36510525,1.37125292,0.00000000
37.00000000,-8.00000000,49.91442489,1.34903851,0.00000000
38.00000000,-8.00000000,50.45023788,1.32763784,0.00000000
39.00000000,-8.00000000,50.97252317,1.30698777,0.00000000
40.00000000,-8.00000000,51.48121082,1.28703027,0.00000000
0.00000000,-7.00000000,16.24884392,inf,0.00000000
1.00000000,-7.00000000,17.54692277,17.54692277,0.00000000
2.00000000,-7.00000000,18.81976323,9.40988161,0.00000000
3.00000000,-7.00000000,20.06733702,6.68911234,0.00000000
4.00000000,-7.00000000,21.28969106,5.32242277,0.00000000
5.00000000,-7.00000000,22.48694015,4.49738803,0.00000000
6.00000000,-7.00000000,23.65925983,3.94320997,0.00000000
7.00000000,-7.00000000,24.80687943,3.54383992,0.00000000
8.00000000,-7.00000000,25.93007543,3.24125943,0.00000000
9.00000000,-7.00000000,27.02916507,3.00324056,0.00000000
10.00000000,-7.00000000,28.10450040,2.81045004,0.00000000
11.00000000,-7.00000000,29.15646264,2.65058751,0.00000000
12.00000000,-7.00000000,30.18545693,2.51545474,0.00000000
13.00000000,-7.00000000,31.19190750,2.39937750,0.00000000
14.00000000,-7.00000000,32.17625318,2.29830380,0.00000000
15.00000000,-7.00000000,33.13894327,2.20926288,0.00000000
16.00000000,-7.00000000,34.08043376,2.13002711,0.00000000
17.00000000,-7.00000000,35.00118395,2.05889317,0.00000000
18.00000000,-7.00000000,35.90165325,1.99453629,0.00000000
19.00000000,-7.00000000,36.78229835,1.93591044,0.00000000
20.00000000,-7.00000000,37.64357062,1.88217853,0.00000000
21.00000000,-7.00000000,38.48591374,1.83266256,0.00000000
22.00000000,-7.00000000,39.30976153,1.78680734,0.00000000
23.00000000,-7.00000000,40.11553593,1.74415374,0.00000000
24.00000000,-7.00000000,40.90364514,1.70431855,0.00000000
25.00000000,-7.00000000,41.67448192,1.66697928,0.00000000
26.00000000,-7.00000000,42.42842189,1.63186238,0.00000000
27.00000000,-7.00000000,43.16582195,1.59873415,0.00000000
28.00000000,-7.00000000,43.88701872,1.56739353,0.00000000
29.00000000,-7.00000000,44.59232694,1.53766645,0.00000000
30.00000000,-7.00000000,45.28203791,1.50940126,0.00000000
31.00000000,-7.00000000,45.95641777,1.48246509,0.00000000
32.00000000,-7.00000000,46.61570576,1.45674080,0.00000000
33.00000000,-7.00000000,47.26011228,1.43212461,0.00000000
34.00000000,-7.00000000,47.88981680,1.40852402,0.00000000
35.00000000,-7.00000000,48.50496547,1.38585616,0.00000000
36.00000000,-7.00000000,49.10566855,1.36404635,0.00000000
37.00000000,-7.00000000,49.69199733,1.34302695,0.00000000
38.00000000,-7.00000000,50.26398078,1.32273634,0.00000000
39.00000000,-7.00000000,50.82160155,1.30311799,0.00000000
40.00000000,-7.00000000,51.36479137,1.28411978,0.00000000
0.00000000,-6.00000000,14.09048946,inf,0.00000000
1.00000000,-6.00000000,15.43698310,15.43698310,0.00000000
2.00000000,-6.00000000,16.76016764,8.38008382,0.00000000
3.00000000,-6.00000000,18.05975860,6.01991953,0.00000000
4.00000000,-6.00000000,19.33555794,4.83388949,0.00000000
5.00000000,-6.00000000,20.58744803,4.11748961,0.00000000
6.00000000,-6.00000000,21.81538525,3.63589754,0.00000000
7.00000000,-6.00000000,23.01939365,3.28848481,0.00000000
8.00000000,-6.00000000,24.19955857,3.02494482,0.00000000
9.00000000,-6.00000000,25.35602037,2.81733560,0.00000000
10.00000000,-6.00000000,26.48896832,2.64889683,0.00000000
11.00000000,-6.00000000,27.59863468,2.50896679,0.00000000
12.00000000,-6.00000000,28.68528909,2.39044076,0.00000000
13.00000000,-6.00000000,29.74923319,2.28840255,0.00000000
14.00000000,-6.00000000,30.79079551,2.19934254,0.00000000
15.00000000,-6.00000000,31.81032679,2.12068845,0.00000000
16.00000000,-6.00000000,32.80819543,2.05051221,0.00000000
17.00000000,-6.00000000,33.78478341,1.98734020,0.00000000
18.00000000,-6.00000000,34.74048244,1.93002680,0.00000000
19.00000000,-6.00000000,35.67569035,1.87766791,0.00000000
20.00000000,-6.00000000,36.59080782,1.82954039,0.00000000
21.00000000,-6.00000000,37.48623533,1.78505883,0.00000000
22.00000000,-6.00000000,38.36237031,1.74374410,0.00000000
23.00000000,-6.00000000,39.21960452,1.70520020,0.00000000
24.00000000,-6.00000000,40.05832160,1.66909673,0.00000000
25.00000000,-6.00000000,40.87889474,1.63515579,0.00000000
26.00000000,-6.00000000,41.68168449,1.60314171,0.00000000
27.00000000,-6.00000000,42.46703669,1.57285321,0.00000000
28.00000000,-6.00000000,43.23528037,1.54411716,0.00000000
29.00000000,-6.00000000,43.98672579,1.51678365,0.00000000
30.00000000,-6.00000000,44.72166235,1.49072208,0.00000000
31.00000000,-6.00000000,45.44035658,1.46581795,0.00000000
32.00000000,-6.00000000,46.14304994,1.44197031,0.00000000
33.00000000,-6.00000000,46.82995655,1.41908959,0.00000000
34.00000000,-6.00000000,47.50126070,1.39709590,0.00000000
35.00000000,-6.00000000,48.15711420,1.37591755,0.00000000
36.00000000,-6.00000000,48.79763336,1.35548982,0.00000000
37.00000000,-6.00000000,49.42289560,1.33575394,0.00000000
38.00000000,-6.00000000,50.03293570,1.31665620,0.00000000
39.00000000,-6.00000000,50.62774137,1.29814721,0.00000000
40.00000000,-6.00000000,51.20724827,1.28018121,0.00000000
0.00000000,-5.00000000,11.86059944,inf,0.00000000
1.00000000,-5.00000000,13.25064507,13.25064507,0.00000000
2.00000000,-5.00000000,14.61986803,7.30993401,0.00000000
3.00000000,-5.00000000,15.96771994,5.32257331,0.00000000
4.00000000,-5.00000000,17.29374502,4.32343626,0.00000000
5.00000000,-5.00000000,18.59757580,3.71951516,0.00000000
6.00000000,-5.00000000,19.87892847,3.31315475,0.00000000
7.00000000,-5.00000000,21.13759778,3.01965683,0.00000000
8.00000000,-5.00000000,22.37345164,2.79668145,0.00000000
9.00000000,-5.00000000,23.58642556,2.62071395,0.00000000
10.00000000,-5.00000000,24.77651704,2.47765170,0.00000000
11.00000000,-5.00000000,25.94377983,2.35852544,0.00000000
12.00000000,-5.00000000,27.08831841,2.25735987,0.00000000
13.00000000,-5.00000000,28.21028239,2.17002172,0.00000000
14.00000000,-5.00000000,29.30986127,2.09356152,0.00000000
15.00000000,-5.00000000,30.38727923,2.02581862,0.00000000
16.00000000,-5.00000000,31.44279020,1.96517439,0.00000000
17.00000000,-5.00000000,32.47667322,1.91039254,0.00000000
18.00000000,-5.00000000,33.48922795,1.86051266,0.00000000
19.00000000,-5.00000000,34.48077047,1.81477739,0.00000000
20.00000000,-5.00000000,35.45162935,1.77258147,0.00000000
21.00000000,-5.00000000,36.40214193,1.73343533,0.00000000
22.00000000,-5.00000000,37.33265084,1.69693867,0.00000000
23.00000000,-5.00000000,38.24350069,1.66276090,0.00000000
24.00000000,-5.00000000,39.13503501,1.63062646,0.00000000
25.00000000,-5.00000000,40.00759333,1.60030373,0.00000000
26.00000000,-5.00000000,40.86150835,1.57159648,0.00000000
27.00000000,-5.00000000,41.69710336,1.54433716,0.00000000
28.00000000,-5.00000000,42.51468957,1.51838177,0.00000000
29.00000000,-5.00000000,43.31456365,1.49360564,0.00000000
30.00000000,-5.00000000,44.09700518,1.46990017,0.00000000
31.00000000,-5.00000000,44.86227414,1.44717013,0.00000000
32.00000000,-5.00000000,45.61060831,1.42533151,0.00000000
33.00000000,-5.00000000,46.34222057,1.40430971,0.00000000
34.00000000,-5.00000000,47.05729604,1.38403812,0.00000000
35.00000000,-5.00000000,47.75598901,1.36445683,0.00000000
36.00000000,-5.00000000,48.43841952,1.34551165,0.00000000
37.00000000,-5.00000000,49.10466968,1.32715323,0.00000000
38.00000000,-5.00000000,49.75477944,1.30933630,0.00000000
39.00000000,-5.00000000,50.38874183,1.29201902,0.00000000
40.00000000,-5.00000000,51.00649749,1.27516244,0.00000000
0.00000000,-4.00000000,9.56816123,inf,0.00000000
1.00000000,-4.00000000,10.99592582,10.99592582,0.00000000
2.00000000,-4.00000000,12.40589901,6.20294951,0.00000000
3.00000000,-4.00000000,13.79727488,4.59909163,0.00000000
4.00000000,-4.00000000,15.16933944,3.79233486,0.00000000
5.00000000,-4.00000000,16.52146910,3.30429382,0.00000000
6.00000000,-4.00000000,17.85312824,2.97552137,0.00000000
7.00000000,-4.00000000,19.16386612,2.73769516,0.00000000
8.00000000,-4.00000000,20.45331326,2.55666416,0.00000000
9.00000000,-4.00000000,21.72117724,2.41346414,0.00000000
10.00000000,-4.00000000,22.96723824,2.29672382,0.00000000
11.00000000,-4.00000000,24.19134419,2.19921311,0.00000000
12.00000000,-4.00000000,25.39340578,2.11611715,0.00000000
13.00000000,-4.00000000,26.57339137,2.04410703,0.00000000
14.00000000,-4.00000000,27.73132182,1.98080870,0.00000000
15.00000000,-4.00000000,28.86726538,1.92448436,0.00000000
16.00000000,-4.00000000,29.98133256,1.87383329,0.00000000
17.00000000,-4.00000000,31.07367126,1.82786302,0.00000000
18.00000000,-4.00000000,32.14446188,1.78580344,0.00000000
19.00000000,-4.00000000,33.19391271,1.74704804,0.00000000
20.00000000,-4.00000000,34.22225546,1.71111277,0.00000000
21.00000000,-4.00000000,35.22974097,1.67760671,0.00000000
22.00000000,-4.00000000,36.21663514,1.64621069,0.00000000
23.00000000,-4.00000000,37.18321503,1.61666152,0.00000000
24.00000000,-4.00000000,38.12976516,1.58874021,0.00000000
25.00000000,-4.00000000,39.05657393,1.56226296,0.00000000
26.00000000,-4.00000000,39.96393030,1.53707424,0.00000000
27.00000000,-4.00000000,40.85212045,1.51304150,0.00000000
28.00000000,-4.00000000,41.72142466,1.49005088,0.00000000
29.00000000,-4.00000000,42.57211420,1.46800394,0.00000000
30.00000000,-4.00000000,43.40444833,1.44681494,0.00000000
31.00000000,-4.00000000,44.21867118,1.42640875,0.00000000
32.00000000,-4.00000000,45.01500875,1.40671902,0.00000000
33.00000000,-4.00000000,45.79366567,1.38768684,0.00000000
34.00000000,-4.00000000,46.55482193,1.36925947,0.00000000
35.00000000,-4.00000000,47.29862937,1.35138941,0.00000000
36.00000000,-4.00000000,48.02520786,1.33403355,0.00000000
37.00000000,-4.00000000,48.73464118,1.31715246,0.00000000
38.00000000,-4.00000000,49.42697241,1.30070980,0.00000000
39.00000000,-4.00000000,50.10219874,1.28467176,0.00000000
40.00000000,-4.00000000,50.76026562,1.26900664,0.00000000
0.00000000,-3.00000000,7.22362744,inf,0.00000000
1.00000000,-3.00000000,8.68237014,8.68237014,0.00000000
2.00000000,-3.00000000,10.12685662,5.06342831,0.00000000
3.00000000,-3.00000000,11.55604530,3.85201510,0.00000000
4.00000000,-3.00000000,12.96897852,3.24224463,0.00000000
5.00000000,-3.00000000,14.36478385,2.87295677,0.00000000
6.00000000,-3.00000000,15.74267464,2.62377911,0.00000000
7.00000000,-3.00000000,17.10194944,2.44313563,0.00000000
8.00000000,-3.00000000,18.44199078,2.30524885,0.00000000
9.00000000,-3.00000000,19.76226310,2.19580701,0.00000000
10.00000000,-3.00000000,21.06231004,2.10623100,0.00000000
11.00000000,-3.00000000,22.34175121,2.03106829,0.00000000
12.00000000,-3.00000000,23.60027847,1.96668987,0.00000000
13.00000000,-3.00000000,24.83765182,1.91058860,0.00000000
14.00000000,-3.00000000,26.05369504,1.86097822,0.00000000
15.00000000,-3.00000000,27.24829107,1.81655274,0.00000000
16.00000000,-3.00000000,28.42137728,1.77633608,0.00000000
17.00000000,-3.00000000,29.57294067,1.73958475,0.00000000
18.00000000,-3.00000000,30.70301304,1.70572295,0.00000000
19.00000000,-3.00000000,31.81166620,1.67429822,0.00000000
20.00000000,-3.00000000,32.89900720,1.64495036,0.00000000
21.00000000,-3.00000000,33.96517373,1.61738923,0.00000000
22.00000000,-3.00000000,35.01032958,1.59137862,0.00000000
23.00000000,-3.00000000,36.03466024,1.56672436,0.00000000
24.00000000,-3.00000000,37.03836868,1.54326536,0.00000000
25.00000000,-3.00000000,38.02167118,1.52086685,0.00000000
26.00000000,-3.00000000,38.98479339,1.49941513,0.00000000
27.00000000,-3.00000000,39.92796647,1.47881357,0.00000000
28.00000000,-3.00000000,40.85142329,1.45897940,0.00000000
29.00000000,-3.00000000,41.75539480,1.43984120,0.00000000
30.00000000,-3.00000000,42.64010638,1.42133688,0.00000000
31.00000000,-3.00000000,43.50577423,1.40341207,0.00000000
32.00000000,-3.00000000,44.35260177,1.38601881,0.00000000
33.00000000,-3.00000000,45.18077592,1.36911442,0.00000000
34.00000000,-3.00000000,45.99046330,1.35266069,0.00000000
35.00000000,-3.00000000,46.78180623,1.33662304,0.00000000
36.00000000,-3.00000000,47.55491851,1.32096996,0.00000000
37.00000000,-3.00000000,48.30988075,1.30567245,0.00000000
38.00000000,-3.00000000,49.04673540,1.29070356,0.00000000
39.00000000,-3.00000000,49.76548114,1.27603798,0.00000000
40.00000000,-3.00000000,50.46606649,1.26165166,0.00000000
0.00000000,-2.00000000,4.83875320,inf,0.00000000
1.00000000,-2.00000000,6.32093857,6.32093857,0.00000000
2.00000000,-2.00000000,7.79283582,3.89641791,0.00000000
3.00000000,-2.00000000,9.25320579,3.08440193,0.00000000
4.00000000,-2.00000000,10.70087752,2.67521938,0.00000000
5.00000000,-2.00000000,12.13475268,2.42695054,0.00000000
6.00000000,-2.00000000,13.55380901,2.25896817,0.00000000
7.00000000,-2.00000000,14.95710277,2.13672897,0.00000000
8.00000000,-2.00000000,16.34377028,2.04297129,0.00000000
9.00000000,-2.00000000,17.71302852,1.96811428,0.00000000
10.00000000,-2.00000000,19.06417483,1.90641748,0.00000000
11.00000000,-2.00000000,20.39658593,1.85423508,0.00000000
12.00000000,-2.00000000,21.70971610,1.80914301,0.00000000
13.00000000,-2.00000000,23.00309481,1.76946883,0.00000000
14.00000000,-2.00000000,24.27632375,1.73402312,0.00000000
15.00000000,-2.00000000,25.52907340,1.70193823,0.00000000
16.00000000,-2.00000000,26.76107927,1.67256745,0.00000000
17.00000000,-2.00000000,27.97213773,1.64541987,0.00000000
18.00000000,-2.00000000,29.16210168,1.62011676,0.00000000
19.00000000,-2.00000000,30.33087606,1.59636190,0.00000000
20.00000000,-2.00000000,31.47841320,1.57392066,0.00000000
21.00000000,-2.00000000,32.60470815,1.55260515,0.00000000
22.00000000,-2.00000000,33.70979399,1.53226336,0.00000000
23.00000000,-2.00000000,34.79373714,1.51277118,0.00000000
24.00000000,-2.00000000,35.85663279,1.49402637,0.00000000
25.00000000,-2.00000000,36.89860026,1.47594401,0.00000000
26.00000000,-2.00000000,37.91977860,1.45845302,0.00000000
27.00000000,-2.00000000,38.92032213,1.44149341,0.00000000
28.00000000,-2.00000000,39.90039615,1.42501415,0.00000000
29.00000000,-2.00000000,40.86017270,1.40897147,0.00000000
30.00000000,-2.00000000,41.79982628,1.39332754,0.00000000
31.00000000,-2.00000000,42.71952972,1.37804935,0.00000000
32.00000000,-2.00000000,43.61944995,1.36310781,0.00000000
33.00000000,-2.00000000,44.49974375,1.34847708,0.00000000
34.00000000,-2.00000000,45.36055336,1.33413392,0.00000000
35.00000000,-2.00000000,46.20200198,1.32005720,0.00000000
36.00000000,-2.00000000,47.02418898,1.30622747,0.00000000
37.00000000,-2.00000000,47.82718483,1.29262662,0.00000000
38.00000000,-2.00000000,48.61102553,1.27923751,0.00000000
39.00000000,-2.00000000,49.37570660,1.26604376,0.00000000
40.00000000,-2.00000000,50.12117625,1.25302941,0.00000000
0.00000000,-1.00000000,2.42635492,inf,0.00000000
1.00000000,-1.00000000,3.92381500,3.92381500,0.00000000
2.00000000,-1.00000000,5.41528878,2.70764439,0.00000000
3.00000000,-1.00000000,6.89939236,2.29979745,0.00000000
4.00000000,-1.00000000,8.37478758,2.09369689,0.00000000
5.00000000,-1.00000000,9.84018901,1.96803780,0.00000000
6.00000000,-1.00000000,11.29437022,1.88239504,0.00000000
7.00000000,-1.00000000,12.73616907,1.81945272,0.00000000
8.00000000,-1.00000000,14.16449220,1.77056153,0.00000000
9.00000000,-1.00000000,15.57831852,1.73092428,0.00000000
10.00000000,-1.00000000,16.97670178,1.69767018,0.00000000
11.00000000,-1.00000000,18.35877223,1.66897929,0.00000000
